"Stock.Name","Jurisdiction","FMP","Science.Center","Regional.Ecosystem","Common.Name","Stock.Area","Assessment.Level","Model.Category","F.Flimit","F.Fmsy","B.Blimit","B.Bmsy","Genus","Species","overfishing","overfished","scientific_name","Mean.Gap","Exposure","Sensitivity","Loo","tmax","tm","M","h","r","Fmsy_over_M","Assessment.Level_scored","Model.Category_scored","status","scored_gap","avg_p_score","avg_s_score","distance","family","phylopic_uuid","Survey.Ecosystem","survey"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Butterfly sculpin","",NA,2,0.086000003,0.086000003,NA,NA,"Hemilepidotus","papilio","Unknown","Unknown","Hemilepidotus papilio",NA,NA,NA,3,2,2,2,3,3,3,NA,3,NA,NA,2.5,3,2.061552813,"Cottidae","886b0783-5843-49c8-b2e5-6e4439d70e6f","Alaska Ecosystem Complex","GAP-SAP Eastern Bering Sea Bottom Trawl_Summer"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Butterfly sculpin","",NA,2,0.086000003,0.086000003,NA,NA,"Hemilepidotus","papilio","Unknown","Unknown","Hemilepidotus papilio",NA,NA,NA,3,2,2,2,3,3,3,NA,3,NA,NA,2.5,3,2.061552813,"Cottidae","886b0783-5843-49c8-b2e5-6e4439d70e6f","Alaska Ecosystem Complex","AFSC slope trawl survey"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Crested sculpin","",NA,2,0.086000003,0.086000003,NA,NA,"Blepsias","bilobus","Unknown","Unknown","Blepsias bilobus",NA,NA,NA,3,3,2,3,3,3,3,NA,3,NA,NA,2.833333333,3,2.00693243,"Hemitripteridae",NA,"Alaska Ecosystem Complex","GAP Aleutian Island Bottom Trawl_Summer"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Crested sculpin","",NA,2,0.086000003,0.086000003,NA,NA,"Blepsias","bilobus","Unknown","Unknown","Blepsias bilobus",NA,NA,NA,3,3,2,3,3,3,3,NA,3,NA,NA,2.833333333,3,2.00693243,"Hemitripteridae",NA,"Alaska Ecosystem Complex","GAP-SAP Eastern Bering Sea Bottom Trawl_Summer"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Crested sculpin","",NA,2,0.086000003,0.086000003,NA,NA,"Blepsias","bilobus","Unknown","Unknown","Blepsias bilobus",NA,NA,NA,3,3,2,3,3,3,3,NA,3,NA,NA,2.833333333,3,2.00693243,"Hemitripteridae",NA,"Alaska Ecosystem Complex","AFSC slope trawl survey"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Darkfin sculpin","",NA,2,0.086000003,0.086000003,NA,NA,"Malacocottus","zonurus","Unknown","Unknown","Malacocottus zonurus",NA,NA,NA,3,2,1,2,3,2,3,NA,3,NA,NA,2.166666667,3,2.166666667,"Psychrolutidae","68a61aa3-aee8-4d27-bcaa-7924a2f76b8f","Alaska Ecosystem Complex","GAP Aleutian Island Bottom Trawl_Summer"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Darkfin sculpin","",NA,2,0.086000003,0.086000003,NA,NA,"Malacocottus","zonurus","Unknown","Unknown","Malacocottus zonurus",NA,NA,NA,3,2,1,2,3,2,3,NA,3,NA,NA,2.166666667,3,2.166666667,"Psychrolutidae","68a61aa3-aee8-4d27-bcaa-7924a2f76b8f","Alaska Ecosystem Complex","GAP-SAP Eastern Bering Sea Bottom Trawl_Summer"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Darkfin sculpin","",NA,2,0.086000003,0.086000003,NA,NA,"Malacocottus","zonurus","Unknown","Unknown","Malacocottus zonurus",NA,NA,NA,3,2,1,2,3,2,3,NA,3,NA,NA,2.166666667,3,2.166666667,"Psychrolutidae","68a61aa3-aee8-4d27-bcaa-7924a2f76b8f","Alaska Ecosystem Complex","AFSC slope trawl survey"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Eyeshade sculpin","",NA,2,0.086000003,0.086000003,NA,NA,"Nautichthys","pribilovius","Unknown","Unknown","Nautichthys pribilovius",NA,NA,NA,3,3,2,3,3,3,3,NA,3,NA,NA,2.833333333,3,2.00693243,"Hemitripteridae",NA,"Alaska Ecosystem Complex","GAP Aleutian Island Bottom Trawl_Summer"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Eyeshade sculpin","",NA,2,0.086000003,0.086000003,NA,NA,"Nautichthys","pribilovius","Unknown","Unknown","Nautichthys pribilovius",NA,NA,NA,3,3,2,3,3,3,3,NA,3,NA,NA,2.833333333,3,2.00693243,"Hemitripteridae",NA,"Alaska Ecosystem Complex","GAP-SAP Eastern Bering Sea Bottom Trawl_Summer"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Eyeshade sculpin","",NA,2,0.086000003,0.086000003,NA,NA,"Nautichthys","pribilovius","Unknown","Unknown","Nautichthys pribilovius",NA,NA,NA,3,3,2,3,3,3,3,NA,3,NA,NA,2.833333333,3,2.00693243,"Hemitripteridae",NA,"Alaska Ecosystem Complex","AFSC slope trawl survey"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Highbrow sculpin","",NA,2,0.086000003,0.086000003,NA,NA,"Triglops","metopias","Unknown","Unknown","Triglops metopias",NA,NA,NA,3,2,2,2,3,3,3,NA,3,NA,NA,2.5,3,2.061552813,"Cottidae","886b0783-5843-49c8-b2e5-6e4439d70e6f","Alaska Ecosystem Complex","GAP Aleutian Island Bottom Trawl_Summer"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Highbrow sculpin","",NA,2,0.086000003,0.086000003,NA,NA,"Triglops","metopias","Unknown","Unknown","Triglops metopias",NA,NA,NA,3,2,2,2,3,3,3,NA,3,NA,NA,2.5,3,2.061552813,"Cottidae","886b0783-5843-49c8-b2e5-6e4439d70e6f","Alaska Ecosystem Complex","GAP-SAP Eastern Bering Sea Bottom Trawl_Summer"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Highbrow sculpin","",NA,2,0.086000003,0.086000003,NA,NA,"Triglops","metopias","Unknown","Unknown","Triglops metopias",NA,NA,NA,3,2,2,2,3,3,3,NA,3,NA,NA,2.5,3,2.061552813,"Cottidae","886b0783-5843-49c8-b2e5-6e4439d70e6f","Alaska Ecosystem Complex","AFSC slope trawl survey"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Hookhorn sculpin","",NA,2,0.086000003,0.086000003,NA,NA,"Artediellus","pacificus","Unknown","Unknown","Artediellus pacificus",NA,NA,NA,3,2,2,2,3,3,3,NA,3,NA,NA,2.5,3,2.061552813,"Cottidae","886b0783-5843-49c8-b2e5-6e4439d70e6f","Alaska Ecosystem Complex","GAP Aleutian Island Bottom Trawl_Summer"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Hookhorn sculpin","",NA,2,0.086000003,0.086000003,NA,NA,"Artediellus","pacificus","Unknown","Unknown","Artediellus pacificus",NA,NA,NA,3,2,2,2,3,3,3,NA,3,NA,NA,2.5,3,2.061552813,"Cottidae","886b0783-5843-49c8-b2e5-6e4439d70e6f","Alaska Ecosystem Complex","GAP-SAP Eastern Bering Sea Bottom Trawl_Summer"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Hookhorn sculpin","",NA,2,0.086000003,0.086000003,NA,NA,"Artediellus","pacificus","Unknown","Unknown","Artediellus pacificus",NA,NA,NA,3,2,2,2,3,3,3,NA,3,NA,NA,2.5,3,2.061552813,"Cottidae","886b0783-5843-49c8-b2e5-6e4439d70e6f","Alaska Ecosystem Complex","AFSC slope trawl survey"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Purplegray sculpin","",NA,2,0.086000003,0.086000003,NA,NA,"Gymnocanthus","detrisus","Unknown","Unknown","Gymnocanthus detrisus",NA,NA,NA,3,2,1,2,3,2,3,NA,3,NA,NA,2.166666667,3,2.166666667,"Cottidae","886b0783-5843-49c8-b2e5-6e4439d70e6f","Alaska Ecosystem Complex","GAP Aleutian Island Bottom Trawl_Summer"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Purplegray sculpin","",NA,2,0.086000003,0.086000003,NA,NA,"Gymnocanthus","detrisus","Unknown","Unknown","Gymnocanthus detrisus",NA,NA,NA,3,2,1,2,3,2,3,NA,3,NA,NA,2.166666667,3,2.166666667,"Cottidae","886b0783-5843-49c8-b2e5-6e4439d70e6f","Alaska Ecosystem Complex","GAP-SAP Eastern Bering Sea Bottom Trawl_Summer"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Purplegray sculpin","",NA,2,0.086000003,0.086000003,NA,NA,"Gymnocanthus","detrisus","Unknown","Unknown","Gymnocanthus detrisus",NA,NA,NA,3,2,1,2,3,2,3,NA,3,NA,NA,2.166666667,3,2.166666667,"Cottidae","886b0783-5843-49c8-b2e5-6e4439d70e6f","Alaska Ecosystem Complex","AFSC slope trawl survey"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Red irish lord","",NA,2,0.086000003,0.086000003,NA,NA,"Hemilepidotus","hemilepidotus","Unknown","Unknown","Hemilepidotus hemilepidotus",NA,NA,NA,3,2,2,2,3,3,3,NA,3,NA,NA,2.5,3,2.061552813,"Cottidae","886b0783-5843-49c8-b2e5-6e4439d70e6f","Alaska Ecosystem Complex","GAP Aleutian Island Bottom Trawl_Summer"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Red irish lord","",NA,2,0.086000003,0.086000003,NA,NA,"Hemilepidotus","hemilepidotus","Unknown","Unknown","Hemilepidotus hemilepidotus",NA,NA,NA,3,2,2,2,3,3,3,NA,3,NA,NA,2.5,3,2.061552813,"Cottidae","886b0783-5843-49c8-b2e5-6e4439d70e6f","Alaska Ecosystem Complex","GAP-SAP Eastern Bering Sea Bottom Trawl_Summer"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Red irish lord","",NA,2,0.086000003,0.086000003,NA,NA,"Hemilepidotus","hemilepidotus","Unknown","Unknown","Hemilepidotus hemilepidotus",NA,NA,NA,3,2,2,2,3,3,3,NA,3,NA,NA,2.5,3,2.061552813,"Cottidae","886b0783-5843-49c8-b2e5-6e4439d70e6f","Alaska Ecosystem Complex","AFSC slope trawl survey"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Ribbed sclupin","",NA,2,0.086000003,0.086000003,NA,NA,"Triglops","pingelii","Unknown","Unknown","Triglops pingelii",NA,NA,NA,3,2,2,2,3,3,3,NA,3,NA,NA,2.5,3,2.061552813,"Cottidae","886b0783-5843-49c8-b2e5-6e4439d70e6f","Alaska Ecosystem Complex","GAP Aleutian Island Bottom Trawl_Summer"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Ribbed sclupin","",NA,2,0.086000003,0.086000003,NA,NA,"Triglops","pingelii","Unknown","Unknown","Triglops pingelii",NA,NA,NA,3,2,2,2,3,3,3,NA,3,NA,NA,2.5,3,2.061552813,"Cottidae","886b0783-5843-49c8-b2e5-6e4439d70e6f","Alaska Ecosystem Complex","GAP-SAP Eastern Bering Sea Bottom Trawl_Summer"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Ribbed sclupin","",NA,2,0.086000003,0.086000003,NA,NA,"Triglops","pingelii","Unknown","Unknown","Triglops pingelii",NA,NA,NA,3,2,2,2,3,3,3,NA,3,NA,NA,2.5,3,2.061552813,"Cottidae","886b0783-5843-49c8-b2e5-6e4439d70e6f","Alaska Ecosystem Complex","AFSC slope trawl survey"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Roughspine sclupin","",NA,2,0.086000003,0.086000003,NA,NA,"Trachidermus","fasciatus","Unknown","Unknown","Trachidermus fasciatus",NA,NA,NA,3,3,2,3,3,3,3,NA,3,NA,NA,2.833333333,3,2.00693243,"Cottidae","886b0783-5843-49c8-b2e5-6e4439d70e6f","Alaska Ecosystem Complex","GAP Aleutian Island Bottom Trawl_Summer"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Roughspine sclupin","",NA,2,0.086000003,0.086000003,NA,NA,"Trachidermus","fasciatus","Unknown","Unknown","Trachidermus fasciatus",NA,NA,NA,3,3,2,3,3,3,3,NA,3,NA,NA,2.833333333,3,2.00693243,"Cottidae","886b0783-5843-49c8-b2e5-6e4439d70e6f","Alaska Ecosystem Complex","GAP-SAP Eastern Bering Sea Bottom Trawl_Summer"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Roughspine sclupin","",NA,2,0.086000003,0.086000003,NA,NA,"Trachidermus","fasciatus","Unknown","Unknown","Trachidermus fasciatus",NA,NA,NA,3,3,2,3,3,3,3,NA,3,NA,NA,2.833333333,3,2.00693243,"Cottidae","886b0783-5843-49c8-b2e5-6e4439d70e6f","Alaska Ecosystem Complex","AFSC slope trawl survey"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Sailfin sclupin","",NA,2,0.086000003,0.086000003,NA,NA,"Nautichthys","oculofasciatus","Unknown","Unknown","Nautichthys oculofasciatus",NA,NA,NA,3,3,2,3,3,3,3,NA,3,NA,NA,2.833333333,3,2.00693243,"Hemitripteridae",NA,"Alaska Ecosystem Complex","GAP Aleutian Island Bottom Trawl_Summer"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Sailfin sclupin","",NA,2,0.086000003,0.086000003,NA,NA,"Nautichthys","oculofasciatus","Unknown","Unknown","Nautichthys oculofasciatus",NA,NA,NA,3,3,2,3,3,3,3,NA,3,NA,NA,2.833333333,3,2.00693243,"Hemitripteridae",NA,"Alaska Ecosystem Complex","GAP-SAP Eastern Bering Sea Bottom Trawl_Summer"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Sailfin sclupin","",NA,2,0.086000003,0.086000003,NA,NA,"Nautichthys","oculofasciatus","Unknown","Unknown","Nautichthys oculofasciatus",NA,NA,NA,3,3,2,3,3,3,3,NA,3,NA,NA,2.833333333,3,2.00693243,"Hemitripteridae",NA,"Alaska Ecosystem Complex","AFSC slope trawl survey"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Scissortail sclupin","",NA,2,0.086000003,0.086000003,NA,NA,"Triglops","forficatus","Unknown","Unknown","Triglops forficatus",NA,NA,NA,3,2,2,2,3,3,3,NA,3,NA,NA,2.5,3,2.061552813,"Cottidae","886b0783-5843-49c8-b2e5-6e4439d70e6f","Alaska Ecosystem Complex","GAP Aleutian Island Bottom Trawl_Summer"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Scissortail sclupin","",NA,2,0.086000003,0.086000003,NA,NA,"Triglops","forficatus","Unknown","Unknown","Triglops forficatus",NA,NA,NA,3,2,2,2,3,3,3,NA,3,NA,NA,2.5,3,2.061552813,"Cottidae","886b0783-5843-49c8-b2e5-6e4439d70e6f","Alaska Ecosystem Complex","GAP-SAP Eastern Bering Sea Bottom Trawl_Summer"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Scissortail sclupin","",NA,2,0.086000003,0.086000003,NA,NA,"Triglops","forficatus","Unknown","Unknown","Triglops forficatus",NA,NA,NA,3,2,2,2,3,3,3,NA,3,NA,NA,2.5,3,2.061552813,"Cottidae","886b0783-5843-49c8-b2e5-6e4439d70e6f","Alaska Ecosystem Complex","AFSC slope trawl survey"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Spatulate sclupin","",NA,2,0.086000003,0.086000003,NA,NA,"Icelus","spatula","Unknown","Unknown","Icelus spatula",NA,NA,NA,3,3,2,3,3,3,3,NA,3,NA,NA,2.833333333,3,2.00693243,"Cottidae","886b0783-5843-49c8-b2e5-6e4439d70e6f","Alaska Ecosystem Complex","GAP Aleutian Island Bottom Trawl_Summer"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Spatulate sclupin","",NA,2,0.086000003,0.086000003,NA,NA,"Icelus","spatula","Unknown","Unknown","Icelus spatula",NA,NA,NA,3,3,2,3,3,3,3,NA,3,NA,NA,2.833333333,3,2.00693243,"Cottidae","886b0783-5843-49c8-b2e5-6e4439d70e6f","Alaska Ecosystem Complex","GAP-SAP Eastern Bering Sea Bottom Trawl_Summer"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Spatulate sclupin","",NA,2,0.086000003,0.086000003,NA,NA,"Icelus","spatula","Unknown","Unknown","Icelus spatula",NA,NA,NA,3,3,2,3,3,3,3,NA,3,NA,NA,2.833333333,3,2.00693243,"Cottidae","886b0783-5843-49c8-b2e5-6e4439d70e6f","Alaska Ecosystem Complex","AFSC slope trawl survey"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Spectacled sclupin","",NA,2,0.086000003,0.086000003,NA,NA,"Triglops","scepticus","Unknown","Unknown","Triglops scepticus",NA,NA,NA,3,2,1,2,3,3,3,NA,3,NA,NA,2.333333333,3,2.108185107,"Cottidae","886b0783-5843-49c8-b2e5-6e4439d70e6f","Alaska Ecosystem Complex","GAP Aleutian Island Bottom Trawl_Summer"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Spectacled sclupin","",NA,2,0.086000003,0.086000003,NA,NA,"Triglops","scepticus","Unknown","Unknown","Triglops scepticus",NA,NA,NA,3,2,1,2,3,3,3,NA,3,NA,NA,2.333333333,3,2.108185107,"Cottidae","886b0783-5843-49c8-b2e5-6e4439d70e6f","Alaska Ecosystem Complex","GAP-SAP Eastern Bering Sea Bottom Trawl_Summer"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Spectacled sclupin","",NA,2,0.086000003,0.086000003,NA,NA,"Triglops","scepticus","Unknown","Unknown","Triglops scepticus",NA,NA,NA,3,2,1,2,3,3,3,NA,3,NA,NA,2.333333333,3,2.108185107,"Cottidae","886b0783-5843-49c8-b2e5-6e4439d70e6f","Alaska Ecosystem Complex","AFSC slope trawl survey"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Spinyhead sclupin","",NA,2,0.086000003,0.086000003,NA,NA,"Dasycottus","setiger","Unknown","Unknown","Dasycottus setiger",NA,NA,NA,3,2,1,1,3,2,3,NA,3,NA,NA,2,3,2.236067977,"Psychrolutidae","68a61aa3-aee8-4d27-bcaa-7924a2f76b8f","Alaska Ecosystem Complex","GAP Aleutian Island Bottom Trawl_Summer"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Spinyhead sclupin","",NA,2,0.086000003,0.086000003,NA,NA,"Dasycottus","setiger","Unknown","Unknown","Dasycottus setiger",NA,NA,NA,3,2,1,1,3,2,3,NA,3,NA,NA,2,3,2.236067977,"Psychrolutidae","68a61aa3-aee8-4d27-bcaa-7924a2f76b8f","Alaska Ecosystem Complex","GAP-SAP Eastern Bering Sea Bottom Trawl_Summer"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Spinyhead sclupin","",NA,2,0.086000003,0.086000003,NA,NA,"Dasycottus","setiger","Unknown","Unknown","Dasycottus setiger",NA,NA,NA,3,2,1,1,3,2,3,NA,3,NA,NA,2,3,2.236067977,"Psychrolutidae","68a61aa3-aee8-4d27-bcaa-7924a2f76b8f","Alaska Ecosystem Complex","AFSC slope trawl survey"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Thorny sclupin","",NA,2,0.086000003,0.086000003,NA,NA,"Icelus","spiniger","Unknown","Unknown","Icelus spiniger",NA,NA,NA,3,2,2,2,3,3,3,NA,3,NA,NA,2.5,3,2.061552813,"Cottidae","886b0783-5843-49c8-b2e5-6e4439d70e6f","Alaska Ecosystem Complex","GAP Aleutian Island Bottom Trawl_Summer"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Thorny sclupin","",NA,2,0.086000003,0.086000003,NA,NA,"Icelus","spiniger","Unknown","Unknown","Icelus spiniger",NA,NA,NA,3,2,2,2,3,3,3,NA,3,NA,NA,2.5,3,2.061552813,"Cottidae","886b0783-5843-49c8-b2e5-6e4439d70e6f","Alaska Ecosystem Complex","GAP-SAP Eastern Bering Sea Bottom Trawl_Summer"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Thorny sclupin","",NA,2,0.086000003,0.086000003,NA,NA,"Icelus","spiniger","Unknown","Unknown","Icelus spiniger",NA,NA,NA,3,2,2,2,3,3,3,NA,3,NA,NA,2.5,3,2.061552813,"Cottidae","886b0783-5843-49c8-b2e5-6e4439d70e6f","Alaska Ecosystem Complex","AFSC slope trawl survey"
