"Stock.Name","Jurisdiction","FMP","Science.Center","Regional.Ecosystem","Common.Name","Stock.Area","Assessment.Level","Model.Category","F.Flimit","F.Fmsy","B.Blimit","B.Bmsy","Genus","Species","overfishing","overfished","scientific_name","Mean.Gap","Exposure","Sensitivity","Loo","tmax","tm","M","h","r","Fmsy_over_M","Assessment.Level_scored","Model.Category_scored","status","scored_gap","avg_p_score","avg_s_score","distance","family","phylopic_uuid","Survey.Ecosystem","survey","type","type_and_region"
"Bering Sea / Aleutian Islands Other Skates Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Pacific white skate","",NA,2,0.25,0.25,NA,NA,"Bathyraja","spinosissima","Unknown","Unknown","Bathyraja spinosissima",NA,NA,NA,2,2,1,1,2,1,2,NA,3,NA,NA,1.5,2.5,2.121320344,"Arhynchobatidae","8d9410d3-8b41-4c4b-ad27-1bf8dd606e47","Alaska","GAP Aleutian Island Bottom Trawl_Summer","bottom trawl","Alaska bottom trawl"
"Bering Sea / Aleutian Islands Other Skates Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Pacific white skate","",NA,2,0.25,0.25,NA,NA,"Bathyraja","spinosissima","Unknown","Unknown","Bathyraja spinosissima",NA,NA,NA,2,2,1,1,2,1,2,NA,3,NA,NA,1.5,2.5,2.121320344,"Arhynchobatidae","8d9410d3-8b41-4c4b-ad27-1bf8dd606e47","Alaska","GAP-SAP Eastern Bering Sea Bottom Trawl_Summer","bottom trawl","Alaska bottom trawl"
"Bering Sea / Aleutian Islands Other Skates Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Pacific white skate","",NA,2,0.25,0.25,NA,NA,"Bathyraja","spinosissima","Unknown","Unknown","Bathyraja spinosissima",NA,NA,NA,2,2,1,1,2,1,2,NA,3,NA,NA,1.5,2.5,2.121320344,"Arhynchobatidae","8d9410d3-8b41-4c4b-ad27-1bf8dd606e47","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Great sculpin","",NA,2,0.086000003,0.086000003,NA,NA,"Myoxocephalus","polyacanthocephalus","Unknown","Unknown","Myoxocephalus polyacanthocephalus",NA,NA,NA,2,2,1,2,3,2,3,NA,3,NA,NA,2,3,2.236067977,"Cottidae","d5217539-487c-45ce-be0a-522d448e6796","Alaska","GAP Aleutian Island Bottom Trawl_Summer","bottom trawl","Alaska bottom trawl"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Great sculpin","",NA,2,0.086000003,0.086000003,NA,NA,"Myoxocephalus","polyacanthocephalus","Unknown","Unknown","Myoxocephalus polyacanthocephalus",NA,NA,NA,2,2,1,2,3,2,3,NA,3,NA,NA,2,3,2.236067977,"Cottidae","d5217539-487c-45ce-be0a-522d448e6796","Alaska","GAP-SAP Eastern Bering Sea Bottom Trawl_Summer","bottom trawl","Alaska bottom trawl"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Great sculpin","",NA,2,0.086000003,0.086000003,NA,NA,"Myoxocephalus","polyacanthocephalus","Unknown","Unknown","Myoxocephalus polyacanthocephalus",NA,NA,NA,2,2,1,2,3,2,3,NA,3,NA,NA,2,3,2.236067977,"Cottidae","d5217539-487c-45ce-be0a-522d448e6796","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Plain sculpin","",NA,2,0.086000003,0.086000003,NA,NA,"Myoxocephalus","jaok","Unknown","Unknown","Myoxocephalus jaok",NA,1,2,2,2,1,2,3,2,3,NA,3,NA,NA,2,2.333333333,1.666666667,"Cottidae","d5217539-487c-45ce-be0a-522d448e6796","Alaska","GAP Aleutian Island Bottom Trawl_Summer","bottom trawl","Alaska bottom trawl"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Plain sculpin","",NA,2,0.086000003,0.086000003,NA,NA,"Myoxocephalus","jaok","Unknown","Unknown","Myoxocephalus jaok",NA,1,2,2,2,1,2,3,2,3,NA,3,NA,NA,2,2.333333333,1.666666667,"Cottidae","d5217539-487c-45ce-be0a-522d448e6796","Alaska","GAP-SAP Eastern Bering Sea Bottom Trawl_Summer","bottom trawl","Alaska bottom trawl"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Plain sculpin","",NA,2,0.086000003,0.086000003,NA,NA,"Myoxocephalus","jaok","Unknown","Unknown","Myoxocephalus jaok",NA,1,2,2,2,1,2,3,2,3,NA,3,NA,NA,2,2.333333333,1.666666667,"Cottidae","d5217539-487c-45ce-be0a-522d448e6796","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Warty sculpin","",NA,2,0.086000003,0.086000003,NA,NA,"Myoxocephalus","scorpius","Unknown","Unknown","Myoxocephalus scorpius",NA,NA,NA,3,3,3,3,3,3,3,NA,3,NA,NA,3,3,2,"Cottidae","d5217539-487c-45ce-be0a-522d448e6796","Alaska","GAP Aleutian Island Bottom Trawl_Summer","bottom trawl","Alaska bottom trawl"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Warty sculpin","",NA,2,0.086000003,0.086000003,NA,NA,"Myoxocephalus","scorpius","Unknown","Unknown","Myoxocephalus scorpius",NA,NA,NA,3,3,3,3,3,3,3,NA,3,NA,NA,3,3,2,"Cottidae","d5217539-487c-45ce-be0a-522d448e6796","Alaska","GAP-SAP Eastern Bering Sea Bottom Trawl_Summer","bottom trawl","Alaska bottom trawl"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Warty sculpin","",NA,2,0.086000003,0.086000003,NA,NA,"Myoxocephalus","scorpius","Unknown","Unknown","Myoxocephalus scorpius",NA,NA,NA,3,3,3,3,3,3,3,NA,3,NA,NA,3,3,2,"Cottidae","d5217539-487c-45ce-be0a-522d448e6796","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Eastern Bering Sea Blackspotted and Rougheye Rockfish Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Blackspotted rockfish","Eastern Bering Sea",1,2,1.536999941,1.536999941,NA,NA,"Sebastes","melanostictus","Unknown","Unknown","Sebastes melanostictus",NA,NA,NA,3,1,1,1,2,1,3,NA,3,NA,NA,1.5,3,2.5,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860","Alaska","GAP Aleutian Island Bottom Trawl_Summer","bottom trawl","Alaska bottom trawl"
"Eastern Bering Sea Blackspotted and Rougheye Rockfish Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Blackspotted rockfish","Eastern Bering Sea",1,2,1.536999941,1.536999941,NA,NA,"Sebastes","melanostictus","Unknown","Unknown","Sebastes melanostictus",NA,NA,NA,3,1,1,1,2,1,3,NA,3,NA,NA,1.5,3,2.5,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860","Alaska","GAP-SAP Eastern Bering Sea Bottom Trawl_Summer","bottom trawl","Alaska bottom trawl"
"Gulf of Alaska Blackspotted and Rougheye Rockfish Complex","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Blackspotted rockfish","",NA,6,0.481000006,0.289000005,NA,1.730999947,"Sebastes","melanostictus","Unknown","Unknown","Sebastes melanostictus",0.25,NA,NA,3,1,1,1,2,1,3,NA,1,NA,1,1.5,1.666666667,1.6414763,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Gulf of Alaska Blackspotted and Rougheye Rockfish Complex","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Blackspotted rockfish","",NA,6,0.481000006,0.289000005,NA,1.730999947,"Sebastes","melanostictus","Unknown","Unknown","Sebastes melanostictus",0.25,NA,NA,3,1,1,1,2,1,3,NA,1,NA,1,1.5,1.666666667,1.6414763,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860","Alaska","MESA Gulf of Alaska & Eastern Bering Sea & Aleutian Islands Longline_Summer","hook and line","Alaska hook and line"
"Gulf of Alaska Other Rockfish Complex","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Blackgill rockfish","",NA,2,0.241999999,0.241999999,NA,NA,"Sebastes","melanostomus","Unknown","Unknown","Sebastes melanostomus",NA,NA,NA,3,1,1,1,2,1,3,NA,3,NA,NA,1.5,3,2.5,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Gulf of Alaska Other Rockfish Complex","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Bocaccio","",NA,2,0.241999999,0.241999999,NA,NA,"Sebastes","paucispinis","Unknown","Unknown","Sebastes paucispinis",NA,NA,NA,3,1,1,1,2,1,3,NA,3,NA,NA,1.5,3,2.5,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Gulf of Alaska Other Rockfish Complex","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Chilipepper","",NA,2,0.241999999,0.241999999,NA,NA,"Sebastes","goodei","Unknown","Unknown","Sebastes goodei",NA,NA,NA,3,1,1,1,2,1,2,NA,3,NA,NA,1.5,2.5,2.121320344,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Gulf of Alaska Other Rockfish Complex","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Darkblotched rockfish","",NA,2,0.241999999,0.241999999,NA,NA,"Sebastes","crameri","Unknown","Unknown","Sebastes crameri",NA,NA,NA,3,1,1,1,2,1,3,NA,3,NA,NA,1.5,3,2.5,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Gulf of Alaska Other Rockfish Complex","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Greenstriped rockfish","",NA,2,0.241999999,0.241999999,NA,NA,"Sebastes","elongatus","Unknown","Unknown","Sebastes elongatus",NA,NA,NA,3,1,1,1,2,1,3,NA,3,NA,NA,1.5,3,2.5,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Gulf of Alaska Other Rockfish Complex","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Harlequin rockfish","",NA,2,0.241999999,0.241999999,NA,NA,"Sebastes","variegatus","Unknown","Unknown","Sebastes variegatus",NA,NA,NA,3,1,1,1,2,1,3,NA,3,NA,NA,1.5,3,2.5,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Gulf of Alaska Other Rockfish Complex","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Northern rockfish","",NA,2,0.241999999,0.241999999,NA,NA,"Sebastes","polyspinis","Unknown","Unknown","Sebastes polyspinis",NA,NA,NA,3,1,1,1,2,1,2,NA,3,NA,NA,1.5,2.5,2.121320344,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Gulf of Alaska Other Rockfish Complex","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Pygmy rockfish","",NA,2,0.241999999,0.241999999,NA,NA,"Sebastes","wilsoni","Unknown","Unknown","Sebastes wilsoni",NA,NA,NA,3,1,1,1,2,1,3,NA,3,NA,NA,1.5,3,2.5,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Gulf of Alaska Other Rockfish Complex","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Redbanded rockfish","",NA,2,0.241999999,0.241999999,NA,NA,"Sebastes","babcocki","Unknown","Unknown","Sebastes babcocki",NA,NA,NA,3,1,1,1,2,1,3,NA,3,NA,NA,1.5,3,2.5,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Gulf of Alaska Other Rockfish Complex","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Redstripe rockfish","",NA,2,0.241999999,0.241999999,NA,NA,"Sebastes","proriger","Unknown","Unknown","Sebastes proriger",NA,NA,NA,3,1,1,1,2,1,3,NA,3,NA,NA,1.5,3,2.5,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Gulf of Alaska Other Rockfish Complex","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Sharpchin rockfish","",NA,2,0.241999999,0.241999999,NA,NA,"Sebastes","zacentrus","Unknown","Unknown","Sebastes zacentrus",NA,NA,NA,3,1,1,1,2,1,3,NA,3,NA,NA,1.5,3,2.5,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Gulf of Alaska Other Rockfish Complex","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Shortbelly rockfish","",NA,2,0.241999999,0.241999999,NA,NA,"Sebastes","jordani","Unknown","Unknown","Sebastes jordani",NA,NA,NA,3,2,1,1,2,1,3,NA,3,NA,NA,1.666666667,3,2.40370085,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Gulf of Alaska Other Rockfish Complex","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Silvergray rockfish","",NA,2,0.241999999,0.241999999,NA,NA,"Sebastes","brevispinis","Unknown","Unknown","Sebastes brevispinis",NA,NA,NA,3,1,1,1,2,1,3,NA,3,NA,NA,1.5,3,2.5,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Gulf of Alaska Other Rockfish Complex","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Splitnose rockfish","",NA,2,0.241999999,0.241999999,NA,NA,"Sebastes","diploproa","Unknown","Unknown","Sebastes diploproa",NA,NA,NA,3,1,1,1,2,1,3,NA,3,NA,NA,1.5,3,2.5,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Gulf of Alaska Other Rockfish Complex","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Stripetail rockfish","",NA,2,0.241999999,0.241999999,NA,NA,"Sebastes","saxicola","Unknown","Unknown","Sebastes saxicola",NA,NA,NA,3,1,1,1,2,1,3,NA,3,NA,NA,1.5,3,2.5,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Gulf of Alaska Other Rockfish Complex","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Vermilion rockfish","",NA,2,0.241999999,0.241999999,NA,NA,"Sebastes","miniatus","Unknown","Unknown","Sebastes miniatus",NA,NA,NA,3,1,1,1,2,1,3,NA,3,NA,NA,1.5,3,2.5,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Gulf of Alaska Other Rockfish Complex","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Yellowmouth rockfish","",NA,2,0.241999999,0.241999999,NA,NA,"Sebastes","reedi","Unknown","Unknown","Sebastes reedi",NA,NA,NA,3,1,1,1,2,1,3,NA,3,NA,NA,1.5,3,2.5,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Gulf of Alaska Other Rockfish Complex","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Yellowtail rockfish","",NA,2,0.241999999,0.241999999,NA,NA,"Sebastes","flavidus","Unknown","Unknown","Sebastes flavidus",NA,NA,NA,3,1,1,1,2,1,3,NA,3,NA,NA,1.5,3,2.5,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Gulf of Alaska Other Rockfish Complex","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Canary rockfish","",NA,2,0.241999999,0.241999999,NA,NA,"Sebastes","pinniger","Unknown","Unknown","Sebastes pinniger",NA,NA,NA,3,1,1,1,2,1,3,NA,3,NA,NA,1.5,3,2.5,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Gulf of Alaska Other Rockfish Complex","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","China rockfish","",NA,2,0.241999999,0.241999999,NA,NA,"Sebastes","nebulosus","Unknown","Unknown","Sebastes nebulosus",NA,NA,NA,3,1,1,1,2,1,3,NA,3,NA,NA,1.5,3,2.5,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Gulf of Alaska Other Rockfish Complex","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Copper rockfish","",NA,2,0.241999999,0.241999999,NA,NA,"Sebastes","caurinus","Unknown","Unknown","Sebastes caurinus",NA,NA,NA,3,1,1,1,2,1,3,NA,3,NA,NA,1.5,3,2.5,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Gulf of Alaska Other Rockfish Complex","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Quillback rockfish","",NA,2,0.241999999,0.241999999,NA,NA,"Sebastes","maliger","Unknown","Unknown","Sebastes maliger",NA,NA,NA,3,1,1,1,2,1,3,NA,3,NA,NA,1.5,3,2.5,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Gulf of Alaska Other Rockfish Complex","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Rosethorn rockfish","",NA,2,0.241999999,0.241999999,NA,NA,"Sebastes","helvomaculatus","Unknown","Unknown","Sebastes helvomaculatus",NA,NA,NA,3,1,1,1,2,1,3,NA,3,NA,NA,1.5,3,2.5,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Gulf of Alaska Other Rockfish Complex","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Tiger rockfish","",NA,2,0.241999999,0.241999999,NA,NA,"Sebastes","nigrocinctus","Unknown","Unknown","Sebastes nigrocinctus",NA,NA,NA,3,1,1,1,2,1,3,NA,3,NA,NA,1.5,3,2.5,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Gulf of Alaska Other Rockfish Complex","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Yelloweye rockfish","",NA,2,0.241999999,0.241999999,NA,NA,"Sebastes","ruberrimus","Unknown","Unknown","Sebastes ruberrimus",NA,NA,NA,2,1,1,1,2,1,3,NA,3,NA,NA,1.333333333,3,2.603416559,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Gulf of Alaska Sculpin Complex","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Great sculpin","",NA,2,0.108999997,0.108999997,NA,NA,"Myoxocephalus","polyacanthocephalus","Unknown","Unknown","Myoxocephalus polyacanthocephalus",NA,NA,NA,2,2,1,2,3,2,3,NA,3,NA,NA,2,3,2.236067977,"Cottidae","d5217539-487c-45ce-be0a-522d448e6796","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Gulf of Alaska Sculpin Complex","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Bigmouth sculpin","",NA,2,0.108999997,0.108999997,NA,NA,"Hemitripterus","bolini","Unknown","Unknown","Hemitripterus bolini",NA,NA,NA,3,3,2,3,3,3,3,NA,3,NA,NA,2.833333333,3,2.00693243,"Hemitripteridae","89c55dac-4e73-4cea-bf57-9b561b3f3322","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Gulf of Alaska Sculpin Complex","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Plain sculpin","",NA,2,0.108999997,0.108999997,NA,NA,"Myoxocephalus","jaok","Unknown","Unknown","Myoxocephalus jaok",NA,1,2,2,2,1,2,3,2,3,NA,3,NA,NA,2,2.333333333,1.666666667,"Cottidae","d5217539-487c-45ce-be0a-522d448e6796","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Gulf of Alaska Shark Complex","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Pacific sleeper shark","",NA,2,0.398999989,0.398999989,NA,NA,"Somniosus","pacificus","Unknown","Unknown","Somniosus pacificus",NA,1,3,2,2,1,1,1,1,1,NA,3,NA,NA,1.571428571,1.666666667,1.576470986,"Somniosidae","50f67ea6-a922-4ede-a054-af9632cff470","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Gulf of Alaska Shark Complex","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Salmon shark","",NA,2,0.398999989,0.398999989,NA,NA,"Lamna","ditropis","Unknown","Unknown","Lamna ditropis",NA,1,3,1,2,1,1,1,1,1,NA,3,NA,NA,1.428571429,1.666666667,1.706995079,"Lamnidae","acbadb56-3f1a-4d4c-8924-a824251711ef","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Gulf of Alaska Skate Complex","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Aleutian skate","",NA,2,0.899999976,0.899999976,NA,NA,"Bathyraja","aleutica","Unknown","Unknown","Bathyraja aleutica",NA,NA,NA,2,2,1,1,2,1,2,NA,3,NA,NA,1.5,2.5,2.121320344,"Arhynchobatidae","8d9410d3-8b41-4c4b-ad27-1bf8dd606e47","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Gulf of Alaska Skate Complex","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Bering skate","",NA,2,0.899999976,0.899999976,NA,NA,"Bathyraja","interrupta","Unknown","Unknown","Bathyraja interrupta",NA,NA,NA,3,2,1,2,2,2,2,NA,3,NA,NA,2,2.5,1.802775638,"Arhynchobatidae","8d9410d3-8b41-4c4b-ad27-1bf8dd606e47","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Gulf of Alaska Skate Complex","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Longnose skate","",NA,2,0.899999976,0.899999976,NA,NA,"Raja","rhina","Unknown","Unknown","Raja rhina",NA,NA,NA,2,2,1,2,1,1,1,NA,3,NA,NA,1.5,2,1.802775638,"Rajidae","99c4dce9-a6dd-44da-8311-59397d03df1b","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Gulf of Alaska Skate Complex","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Roughshoulder skate","",NA,2,0.899999976,0.899999976,NA,NA,"Amblyraja","badia","Unknown","Unknown","Amblyraja badia",NA,NA,NA,2,2,1,2,1,1,2,NA,3,NA,NA,1.5,2.5,2.121320344,"Rajidae","0596f8ce-e9a5-4481-9982-ad7599fc2cba","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
